,date,ws,wd,rh,pres,solar,temp_mean,temp_max,temp_min,precip_sum,casos_total,poblacio_total,incidencia_1000,no,no2,nox,o3
1426,2015-08-12,NA,NA,798.333.333.333.333,NA,NA,264.604.166.666.667,28.6,24,NA,601,369885,162.482.933.884.856,9.17,34.79,48.88,40.83
1427,2015-08-13,NA,NA,783.541.666.666.667,NA,NA,264.708.333.333.333,29.9,23.3,NA,638,366097,174.270.753.379.569,6.38,33.29,42.96,48.54
1428,2015-08-14,NA,NA,687.083.333.333.333,NA,NA,241.791.666.666.667,27.4,21.8,NA,571,340090,167.896.733.217.678,6.54,29.12,38.83,51
1429,2015-08-15,NA,NA,750.625,NA,NA,208.083.333.333.333,24.5,17.1,NA,141,91105,154.766.478.239.394,1.88,19.33,21.75,55.92
1430,2015-08-16,NA,NA,672.708.333.333.333,NA,NA,2.253.125,26.6,17.5,NA,149,104218,142.969.544.608.417,2.83,22.33,26.33,53.58
1431,2015-08-17,NA,NA,640.625,NA,NA,233.625,25.7,20.8,NA,862,531065,162.315.347.462.175,2.71,23.38,27.33,56.29
1432,2015-08-18,NA,NA,76.375,NA,NA,201.666.666.666.667,22.9,17.4,NA,716,438581,163.253.766.123.019,2.42,22.71,25.92,53.46
1433,2015-08-19,NA,NA,664.375,NA,NA,22.975,26.7,19.1,NA,739,451766,163.580.260.577.379,7.25,38.29,48.96,47.46
1434,2015-08-20,NA,NA,759.166.666.666.667,NA,NA,244.645.833.333.333,27.8,20.4,NA,729,436017,167.195.315.778.972,8,38.12,50.21,44.17
1435,2015-08-21,NA,NA,773.958.333.333.333,NA,NA,255.229.166.666.667,28.7,22.4,NA,582,350754,165.928.257.411.177,6.58,35.12,45,49.75
1436,2015-08-22,NA,NA,806.458.333.333.333,NA,NA,250.625,27.8,23.6,NA,179,124519,143.753.162.168.023,7.67,30.25,41.83,55.79
1437,2015-08-23,NA,NA,71.25,NA,NA,259.958.333.333.333,29.1,23.2,NA,145,103043,140.717.952.699.359,4.33,25.75,32.21,61.29
1438,2015-08-24,NA,NA,516.041.666.666.667,NA,NA,259.416.666.666.667,30.9,22.3,NA,939,528530,177.662.573.553.062,5.25,23.38,31.08,54.21
1439,2015-08-25,NA,NA,642.291.666.666.667,NA,NA,23.475,26.4,19.6,NA,774,470242,164.596.101.581.739,6.5,26.96,36.79,47
1440,2015-08-26,NA,NA,745.416.666.666.667,NA,NA,248.333.333.333.333,27.8,20.8,NA,687,425323,161.524.300.355.259,6.74,33.32,43.16,45.14
1441,2015-08-27,NA,NA,748.541.666.666.667,NA,NA,255.770.833.333.333,28.4,22.3,NA,680,406521,167.273.031.405.512,10,36.25,51.12,48.75
1442,2015-08-28,NA,NA,79.875,NA,NA,252.770.833.333.333,28.7,22.2,NA,664,410140,1.618.959.379.724,14.96,33.67,56.21,42.96
1443,2015-08-29,NA,NA,791.875,NA,NA,2.491.875,28,22.5,NA,221,149719,147.609.855.796.525,3.21,21.21,25.83,49.83
1444,2015-08-30,NA,NA,785.833.333.333.333,NA,NA,2.475.625,27.5,21.2,NA,130,94549,137.494.843.943.352,2.17,19.46,22.38,51.96
1445,2015-08-31,NA,NA,734.166.666.666.667,NA,NA,257.583.333.333.333,29,22.3,NA,998,579137,172.325.373.788.931,9.67,40.42,54.83,46.67
1446,2015-09-01,NA,NA,688.958.333.333.333,NA,NA,250.020.833.333.333,28.1,23,NA,801,484253,165.409.403.762.083,4.33,25.96,32.38,62.54
1447,2015-09-02,NA,NA,766.875,NA,NA,229.583.333.333.333,24.1,20.6,NA,765,458262,166.935.072.076.672,4.79,26.83,33.75,59.38
1448,2015-09-03,NA,NA,685.208.333.333.333,NA,NA,224.666.666.666.667,23.7,21,NA,791,450614,175.538.265.566.538,03.04,18.62,22.96,77.04
1449,2015-09-04,NA,NA,77.375,NA,NA,198.395.833.333.333,23,17.4,NA,762,432141,176.331.336.299.958,5.5,34.83,43,48.38
1450,2015-09-05,NA,NA,66.875,NA,NA,207.666.666.666.667,23.3,16.7,NA,218,161384,135.081.544.638.874,2.38,23.83,26.92,60.75
1451,2015-09-06,NA,NA,656.666.666.666.667,NA,NA,213.916.666.666.667,23.3,18.8,NA,119,83515,142.489.373.166.497,2.96,24.38,28.67,65.38
1452,2015-09-07,NA,NA,68.5,NA,NA,211.229.166.666.667,23.9,18.5,NA,1139,634276,179.574.822.317.099,4.77,27.14,33.91,64.05
1453,2015-09-08,NA,NA,656.875,NA,NA,206.291.666.666.667,23.8,18.3,NA,989,582022,169.924.848.201.614,5.54,29.17,37.38,63.96
1454,2015-09-09,NA,NA,675.625,NA,NA,2.098.125,24.5,17.1,NA,904,515040,175.520.347.934.141,11.04,47.5,64.04,55.83
1455,2015-09-10,NA,NA,87,NA,NA,193.604.166.666.667,22.1,17.9,NA,794,436788,181.781.550.775.204,16.88,56.21,81.92,32.54
1456,2015-09-11,NA,NA,839.375,NA,NA,207.145.833.333.333,23.1,18.3,NA,158,97563,161.946.639.607.228,8.58,37.83,50.71,39.17
1457,2015-09-12,NA,NA,866.875,NA,NA,230.458.333.333.333,25.9,20.8,NA,275,195518,140.652.011.579.497,3.17,28.75,33.21,50.75
1458,2015-09-13,NA,NA,800.208.333.333.333,NA,NA,22.95,26.6,18.9,NA,157,101357,154.898.033.682.923,12.83,47.92,67.5,35.71
1459,2015-09-14,NA,NA,592.083.333.333.333,NA,NA,225.416.666.666.667,25.9,19.5,NA,1221,672854,181.465.815.763.895,8.92,36.67,50.17,41.96
1460,2015-09-15,NA,NA,753.125,NA,NA,2.176.875,24.4,17.8,NA,1065,584893,182.084.586.411.532,9.29,41.29,55.29,49.17
1461,2015-09-16,NA,NA,729.166.666.666.667,NA,NA,241.895.833.333.333,27.9,21.2,NA,1069,592835,180.319.987.854.968,15,49.25,71.79,42.12
1462,2015-09-17,NA,NA,532.916.666.666.667,NA,NA,236.979.166.666.667,27.7,19.7,NA,1013,538254,188.201.109.513.352,6.46,31.04,40.67,59.21
1463,2015-09-18,NA,NA,627.708.333.333.333,NA,NA,20.325,23.7,17.3,NA,1070,530256,201.789.324.401.798,5.83,33.33,41.83,53.17
1464,2015-09-19,NA,NA,706.875,NA,NA,206.333.333.333.333,23.4,16.7,NA,268,174763,153.350.537.585.187,6.5,37.92,47.58,51.96
1465,2015-09-20,NA,NA,724.791.666.666.667,NA,NA,209.041.666.666.667,23.2,18.7,NA,183,121660,150.419.201.052.112,2.17,20.88,23.96,70.42
1466,2015-09-21,NA,NA,80.875,NA,NA,204.104.166.666.667,23.6,17.9,NA,2040,860909,236.958.842.339.899,13.91,40.33,61.95,40.43
1467,2015-09-22,NA,NA,770.833.333.333.333,NA,NA,203.520.833.333.333,23.6,17.6,NA,1611,777598,207.176.458.787.188,16.83,44.92,70.33,41.71
1468,2015-09-23,NA,NA,67.75,NA,NA,199.854.166.666.667,22.2,17.9,NA,1541,724522,21.269.195.414.356,7.21,32.29,43.17,48.62
1469,2015-09-24,NA,NA,705.625,NA,NA,1.914.375,22.8,14.4,NA,291,180835,160.920.175.850.914,6.71,39.12,48.96,44.08
1470,2015-09-25,NA,NA,74.875,NA,NA,1.948.125,21.7,16,NA,1787,788308,226.688.045.789.209,20.38,41.92,72.79,50.83
1471,2015-09-26,NA,NA,795.625,NA,NA,200.208.333.333.333,23.1,17.1,NA,335,211908,158.087.471.921.777,10.92,40.5,56.92,46.21
1472,2015-09-27,NA,NA,715.833.333.333.333,NA,NA,195.854.166.666.667,21.9,18.1,NA,207,126868,163.161.711.385.062,6.88,39.08,49.17,44.75
1473,2015-09-28,NA,NA,713.958.333.333.333,NA,NA,197.395.833.333.333,23.8,16.6,NA,2155,980077,219.880.682.844.307,7.88,34.54,46.38,52.17
1474,2015-09-29,NA,NA,71.125,NA,NA,1.933.125,20.3,18.3,NA,1606,735715,218.291.050.202.864,4.71,30.75,37.79,55
1475,2015-09-30,NA,NA,752.291.666.666.667,NA,NA,186.208.333.333.333,19.5,16.9,NA,1549,763784,202.806.028.929.645,2.25,23.04,26,61.88
1476,2015-10-01,NA,NA,685.833.333.333.333,NA,NA,177.333.333.333.333,20.5,15.1,NA,1521,761473,199.744.442.678.861,10.88,34,50,52.96
1477,2015-10-02,NA,NA,801.458.333.333.333,NA,NA,18.625,22.3,14.5,NA,1424,677440,210.203.117.619.273,8.5,41.04,53.88,46.75
1478,2015-10-03,NA,NA,835.208.333.333.333,NA,NA,1.938.125,22.8,16.4,NA,311,195188,159.333.565.588.048,8.12,47.08,58.83,41.83
1479,2015-10-04,NA,NA,736.458.333.333.333,NA,NA,194.458.333.333.333,21.2,16.7,NA,195,135635,143.768.201.422.937,7.25,44.08,54.92,41
1480,2015-10-05,NA,NA,725.625,NA,NA,226.875,28.2,19.2,NA,2225,997746,223.002.647.968.521,24.21,59.08,95.83,23.33
1481,2015-10-06,NA,NA,587.708.333.333.333,NA,NA,229.354.166.666.667,28.4,18.2,NA,1784,861037,207.192.025.429.802,39.73,51.18,111.55,27.7
1482,2015-10-07,NA,NA,796.041.666.666.667,NA,NA,192.458.333.333.333,22.8,16.3,NA,1598,801588,199.354.281.750.725,12.42,36.96,55.58,38.67
1483,2015-10-08,NA,NA,798.125,NA,NA,184.416.666.666.667,20.8,16.3,NA,1448,722229,20.049.042.616.677,07.04,39.75,50.08,32.54
1484,2015-10-09,NA,NA,763.541.666.666.667,NA,NA,177.208.333.333.333,20.4,15.4,NA,1568,755683,207.494.412.339.566,10.29,37.92,53.29,39.17
1485,2015-10-10,NA,NA,73.125,NA,NA,18.525,22.7,13.9,NA,383,250566,152.853.938.682.822,12.38,46.67,65.5,37.08
1486,2015-10-11,NA,NA,826.458.333.333.333,NA,NA,190.145.833.333.333,22.7,15,NA,204,133176,153.180.753.288.881,8.29,36.42,48.88,45.5
1487,2015-10-12,NA,NA,863.333.333.333.333,NA,NA,196.333.333.333.333,20.8,18.9,NA,242,148566,162.890.567.155.338,3.92,24.62,30.46,52.88
1488,2015-10-13,NA,NA,914.166.666.666.667,NA,NA,178.145.833.333.333,19.9,16.1,NA,2213,978601,226.139.151.707.386,5,27.95,35.32,35.38
1489,2015-10-14,NA,NA,696.458.333.333.333,NA,NA,167.791.666.666.667,18.8,14.5,NA,1709,855159,199.845.876.614.758,7.5,40.96,51.92,30.12
1490,2015-10-15,NA,NA,61.25,NA,NA,143.395.833.333.333,16.9,11.3,NA,1516,735799,206.034.528.451.384,4.58,36.08,42.67,43.58
1491,2015-10-16,NA,NA,731.666.666.666.667,NA,NA,152.354.166.666.667,17.5,12.7,NA,1505,756812,198.860.483.184.728,15.17,40.92,63.83,39.62
1492,2015-10-17,NA,NA,792.083.333.333.333,NA,NA,157.520.833.333.333,17.9,12.7,NA,323,225146,143.462.464.356.462,3.38,33.71,38.75,45.67
1493,2015-10-18,NA,NA,830.416.666.666.667,NA,NA,1.779.375,20.3,15.7,NA,167,109418,152.625.710.577.784,16.17,60.67,85,17
1494,2015-10-19,NA,NA,856.666.666.666.667,NA,NA,178.125,19.9,16.1,NA,2233,1068918,208.902.834.455.028,15.33,35.46,58.58,30.83
1495,2015-10-20,NA,NA,756.458.333.333.333,NA,NA,1.688.125,18.4,15.1,NA,1767,832331,212.295.348.845.592,5.42,31.33,39.38,39.21
1496,2015-10-21,NA,NA,64,NA,NA,15.8,17.8,12.9,NA,1629,829593,1.963.613.482.756,5.91,33.05,41.59,38.45
1497,2015-10-22,NA,NA,570.625,NA,NA,158.375,19.9,11.7,NA,1507,764330,197.166.145.513.064,14.5,54.12,75.96,31.83
1498,2015-10-23,NA,NA,690.416.666.666.667,NA,NA,1.649.375,20.3,12.9,NA,1449,727802,199.092.610.352.816,26.5,64,103.88,17.62
1499,2015-10-24,NA,NA,822.083.333.333.333,NA,NA,160.583.333.333.333,19.2,13,NA,311,210815,147.522.709.484.619,50.17,67.67,144,10.08
1500,2015-10-25,NA,NA,817.083.333.333.333,NA,NA,16.875,18.7,15.1,NA,173,126148,137.140.501.633.003,7.25,29.38,40.12,37.92
1501,2015-10-26,NA,NA,853.333.333.333.333,NA,NA,173.416.666.666.667,18.7,15.9,NA,2151,988587,217.583.277.951.258,10.33,45.12,60.79,32.62
1502,2015-10-27,NA,NA,91.875,NA,NA,178.416.666.666.667,19.9,15.9,NA,1733,871660,198.816.052.130.418,17.21,54.54,80.38,23.33
1503,2015-10-28,NA,NA,589.166.666.666.667,NA,NA,1.761.875,21.1,13.6,NA,1630,831468,196.038.813.279.645,11.42,41.62,58.67,41.75
1504,2015-10-29,NA,NA,684.583.333.333.333,NA,NA,162.166.666.666.667,20.8,12,NA,1408,727579,193.518.504.519.784,43.88,66.67,133.54,12.38
1505,2015-10-30,NA,NA,75.5,NA,NA,164.791.666.666.667,20,13.5,NA,1376,695464,197.853.519.376.991,16.5,46.12,71.25,29.33
1506,2015-10-31,NA,NA,762.916.666.666.667,NA,NA,167.604.166.666.667,19.3,13.8,NA,300,202108,148.435.489.936.074,13.25,31.92,51.67,46.88
1507,2015-11-01,NA,NA,69.875,NA,NA,17.55,19.6,14.6,NA,170,114399,148.602.697.576.028,1.92,17.04,19.62,74.17
1508,2015-11-02,NA,NA,844.375,NA,NA,180.291.666.666.667,19.1,16.6,NA,1965,973241,20.190.271.474.383,2.92,14.54,18.92,70.92
1509,2015-11-03,NA,NA,86.625,NA,NA,171.666.666.666.667,20,14.2,NA,1824,895871,203.600.741.624.631,21.38,41.75,74.08,37.62
1510,2015-11-04,NA,NA,807.291.666.666.667,NA,NA,1.716.875,20.6,14,NA,1610,821259,196.040.469.571.719,35.19,59.81,113.29,13.64
1511,2015-11-05,NA,NA,860.625,NA,NA,16.3,18.5,14.1,NA,1488,780943,190.538.874.155.988,40.96,44.46,106.71,26.12
1512,2015-11-06,NA,NA,851.458.333.333.333,NA,NA,166.270.833.333.333,20.2,13.8,NA,1379,704592,195.716.102.368.463,54.75,71.25,154.83,5.92
1513,2015-11-07,NA,NA,915.208.333.333.333,NA,NA,1.554.375,18.7,13.1,NA,293,193109,151.727.780.683.448,64.04,54.08,151.79,12.17
1514,2015-11-08,NA,NA,87.875,NA,NA,16.5,19.3,14.8,NA,154,104034,148.028.529.134.706,8,47.33,59.08,28.88
1515,2015-11-09,NA,NA,858.125,NA,NA,164.395.833.333.333,22,12.8,NA,2008,967624,207.518.622.936.182,80.58,66.33,189.21,7.88
1516,2015-11-10,NA,NA,802.708.333.333.333,NA,NA,1.635.625,21.4,12.8,NA,1519,787831,192.807.848.383.727,86.92,62.79,195.71,4.67
1517,2015-11-11,NA,NA,868.333.333.333.333,NA,NA,154.875,19,12.6,NA,1631,795358,20.506.488.901.853,61.67,50.92,144.71,11.5
1518,2015-11-12,NA,NA,83.25,NA,NA,153.833.333.333.333,17.4,12.4,NA,1482,768160,192.928.556.550.719,30.33,40.08,86.33,28.83
1519,2015-11-13,NA,NA,731.458.333.333.333,NA,NA,1.579.375,18,12.9,NA,1459,706184,206.603.378.156.401,14.96,45.92,68.79,23.58
1520,2015-11-14,NA,NA,740.625,NA,NA,14.65,19.3,11.4,NA,296,200975,147.282.000.248.787,13,35.29,55.04,15.71
1521,2015-11-15,NA,NA,762.916.666.666.667,NA,NA,142.166.666.666.667,20.6,9.5,NA,164,107500,152.558.139.534.884,49.12,54,128.88,8.96
1522,2015-11-16,NA,NA,734.375,NA,NA,136.666.666.666.667,20.7,9.7,NA,2155,987455,218.237.793.114.623,77.32,55.68,173.91,5.59
1523,2015-11-17,NA,NA,708.541.666.666.667,NA,NA,1.324.375,18.9,9.2,NA,1736,861543,201.498.938.532.377,69.21,53.5,158.88,9.46
1524,2015-11-18,NA,NA,694.791.666.666.667,NA,NA,135.208.333.333.333,19.8,9.2,NA,1588,788381,201.425.452.921.874,92.54,67.17,208.25,5
1525,2015-11-19,NA,NA,756.458.333.333.333,NA,NA,136.666.666.666.667,18.6,9.7,NA,1611,802694,200.699.145.627.101,104.25,71,218.22,4.58
1526,2015-11-20,NA,NA,647.291.666.666.667,NA,NA,158.395.833.333.333,20.2,10.3,NA,1531,763645,200.485.827.838.852,56.67,46.12,132.38,10.96
1527,2015-11-21,NA,NA,422.291.666.666.667,NA,NA,161.354.166.666.667,19.6,10.4,NA,284,193548,146.733.626.800.587,3.29,18.79,23.12,49
1528,2015-11-22,NA,NA,495.208.333.333.333,NA,NA,100.645.833.333.333,13.3,6.8,NA,166,106880,155.314.371.257.485,5.46,26.92,34.5,45.21
1529,2015-11-23,NA,NA,435.416.666.666.667,NA,NA,898.333.333.333.333,13.2,5.1,NA,2177,1000496,217.592.074.331.132,14.58,47.54,69.29,29.38
1530,2015-11-24,NA,NA,436.875,NA,NA,8.1375,13.7,3.1,NA,1835,880717,208.352.966.957.604,35.96,60.25,114.67,19.12
1531,2015-11-25,NA,NA,676.041.666.666.667,NA,NA,1.111.875,16.4,7.7,NA,1739,872929,19.921.436.909.531,34.67,53.12,105.67,17.25
1532,2015-11-26,NA,NA,695.625,NA,NA,11.575,15.1,7.9,NA,1659,807956,20.533.296.367.624,47.42,51.29,123.42,19.88
1533,2015-11-27,NA,NA,690.208.333.333.333,NA,NA,110.208.333.333.333,15.4,7.3,NA,1480,704782,209.994.012.332.892,60.21,67.96,159.79,13.25
1534,2015-11-28,NA,NA,711.666.666.666.667,NA,NA,109.020.833.333.333,16.9,6.5,NA,338,223023,151.553.875.609.242,37.71,57.08,114.46,12.79
1535,2015-11-29,NA,NA,57,NA,NA,1.114.375,14.2,8,NA,187,111314,167.993.244.335.843,6.83,33.83,43.71,41.21
1536,2015-11-30,NA,NA,671.458.333.333.333,NA,NA,10.7125,15.9,6.1,NA,2369,1068691,221.673.056.103.214,68.12,75.33,179.29,9.12
1537,2015-12-01,NA,NA,744.791.666.666.667,NA,NA,10.8,15.9,7.4,NA,1875,877672,213.633.339.106.181,92.76,74,165,05.05
1538,2015-12-02,NA,NA,77.625,NA,NA,985.625,15.1,5.8,NA,1808,888758,203.429.955.060.883,119.92,78.62,237.64,5.25
1539,2015-12-03,NA,NA,793.333.333.333.333,NA,NA,1.185.625,15,8.4,NA,1660,850409,195.200.191.907.659,49.88,58.92,134.92,11.92
1540,2015-12-04,NA,NA,835.208.333.333.333,NA,NA,113.791.666.666.667,14.9,7.7,NA,1826,862633,211.677.503.642.917,77.5,72.62,161.86,04.08
1541,2015-12-05,NA,NA,82.25,NA,NA,1.188.125,15.1,9.2,NA,364,246467,147.687.114.299.277,94.12,63.88,207.38,4.83
1542,2015-12-06,NA,NA,835.833.333.333.333,NA,NA,128.583.333.333.333,15.9,10.4,NA,270,168688,160.058.806.791.236,29,47.75,91.88,18.5
1543,2015-12-07,NA,NA,856.875,NA,NA,139.291.666.666.667,16.4,11.8,NA,2039,895405,227.718.183.391.873,41.42,62.83,125.62,6.29
1544,2015-12-08,NA,NA,87,NA,NA,1.488.125,17.8,12.3,NA,232,150212,154.448.379.623.465,12.29,48.92,67.38,22.96
1545,2015-12-09,NA,NA,797.916.666.666.667,NA,NA,139.708.333.333.333,18.2,10.7,NA,2412,1061443,2.272.378.262.422,54.25,53.54,92.09,12.92
1546,2015-12-10,NA,NA,824.166.666.666.667,NA,NA,119.791.666.666.667,15.6,8.9,NA,1913,913428,209.430.847.313.636,54.38,57.42,140.33,8.96
1547,2015-12-11,NA,NA,842.083.333.333.333,NA,NA,1.179.375,16.1,8.9,NA,1800,844453,213.155.735.132.684,61,64.92,157.67,07.08
1548,2015-12-12,NA,NA,810.208.333.333.333,NA,NA,114.479.166.666.667,15.2,7.6,NA,417,294760,141.471.027.276.428,48.61,54.83,128.83,10.7
1549,2015-12-13,NA,NA,80.125,NA,NA,107.895.833.333.333,15.2,7.8,NA,240,161788,148.342.275.076.025,35.62,53.54,107.79,11.04
1550,2015-12-14,NA,NA,773.125,NA,NA,9.7125,14.2,5.9,NA,2686,1176977,22.821.176.624.522,109.79,68.5,153.95,4.92
1551,2015-12-15,NA,NA,760.208.333.333.333,NA,NA,11.8,18.1,7,NA,2162,1008244,214.432.220.771.956,144.62,76,225.75,3.38
1552,2015-12-16,NA,NA,800.416.666.666.667,NA,NA,124.416.666.666.667,18,8.8,NA,2013,948382,212.256.242.737.631,188.17,78.13,285.76,1.95
1553,2015-12-17,NA,NA,827.083.333.333.333,NA,NA,12.3375,16.4,9.5,NA,1918,923217,207.751.806.996.622,149.75,73.25,258.67,3.29
1554,2015-12-18,NA,NA,882.708.333.333.333,NA,NA,11.6375,15.5,8.4,NA,1922,887664,216.523.369.202.761,107.33,59.79,211.52,5.38
1555,2015-12-19,NA,NA,871.041.666.666.667,NA,NA,116.583.333.333.333,14.7,8.2,NA,427,274414,15.560.430.590.276,109.79,57,212.39,06.04
1556,2015-12-20,NA,NA,764.166.666.666.667,NA,NA,1.364.375,14.9,12.6,NA,220,144744,151.992.483.280.827,26.67,56.29,96.58,6.71
1557,2015-12-21,NA,NA,733.333.333.333.333,NA,NA,131.770.833.333.333,17.2,10,NA,2747,1186671,231.487.918.723.892,34.62,46.88,99.25,12.17
1558,2015-12-22,NA,NA,798.125,NA,NA,122.020.833.333.333,16,7.5,NA,2088,976903,213.736.676.005.704,35.83,50.29,104.75,16.83
1559,2015-12-23,NA,NA,821.666.666.666.667,NA,NA,131.833.333.333.333,15.2,9.5,NA,1876,868671,215.962.084.609.708,42.62,62.92,127.67,7.62
1560,2015-12-24,NA,NA,779.166.666.666.667,NA,NA,143.145.833.333.333,17.3,10.3,NA,1506,699097,215.420.749.910.241,15.21,57.96,81,18.83
1561,2015-12-25,NA,NA,846.458.333.333.333,NA,NA,110.958.333.333.333,14.8,8,NA,229,143714,159.344.253.169.489,48.29,53.33,126.58,9.12
1562,2015-12-26,NA,NA,858.541.666.666.667,NA,NA,106.958.333.333.333,15.8,6.5,NA,277,179160,15.461.040.410.806,36.04,43.67,98.58,19.25
1563,2015-12-27,NA,NA,878.125,NA,NA,108.083.333.333.333,16.1,6.5,NA,356,232265,153.273.200.869.696,50.62,52.12,129.29,16.5
1564,2015-12-28,NA,NA,806.041.666.666.667,NA,NA,1.239.375,15.7,9.4,NA,2844,1182902,240.425.665.017.051,66.23,65.59,166.55,6
1565,2015-12-29,NA,NA,833.541.666.666.667,NA,NA,138.583.333.333.333,17.7,10.9,NA,2312,1094162,211.303.262.222.596,43.42,69.42,135.54,11.67
1566,2015-12-30,NA,NA,741.875,NA,NA,124.208.333.333.333,17,9.1,NA,1862,895099,2.080.216.825.178,45.88,60.75,130.42,11.96
1567,2015-12-31,NA,NA,703.125,NA,NA,124.041.666.666.667,16.9,8.6,NA,1368,723579,189.060.213.190.267,34.75,51.04,103.67,11.46
1568,2016-01-01,NA,NA,828.125,NA,NA,122.520.833.333.333,15.5,8.7,NA,281,172483,162.914.606.077.121,37.25,49.75,106.42,9.71
1569,2016-01-02,NA,NA,636.041.666.666.667,NA,NA,13.475,16.2,8.9,NA,637,420016,151.660.889.108.986,4.33,30.62,37.17,34.79
1570,2016-01-03,NA,NA,533.958.333.333.333,NA,NA,120.729.166.666.667,14.8,8.6,NA,318,223463,142.305.437.589.221,3.29,30.83,35.58,39.25
1571,2016-01-04,NA,NA,700.833.333.333.333,NA,NA,130.916.666.666.667,14.9,11.6,NA,2714,1262020,21.505.205.939.684,13.5,45.46,65.58,24.58
1572,2016-01-05,NA,NA,587.291.666.666.667,NA,NA,116.958.333.333.333,14.7,9.8,NA,1880,966361,194.544.274.862.086,5.58,31.38,39.29,42.33
1573,2016-01-06,NA,NA,480.416.666.666.667,NA,NA,111.395.833.333.333,13.7,8.7,NA,228,169958,134.150.790.195.225,02.04,16.75,19.25,55.29
1574,2016-01-07,NA,NA,563.125,NA,NA,15.45,20.2,8.7,NA,2226,1066681,2.086.846.957.994,14.79,35.79,58.04,34.75
1575,2016-01-08,NA,NA,629.166.666.666.667,NA,NA,172.666.666.666.667,21.9,12.6,NA,1868,962950,193.987.226.751.129,47.92,61.12,133.75,14
1576,2016-01-09,NA,NA,590.416.666.666.667,NA,NA,162.208.333.333.333,18.9,12.8,NA,501,338864,147.846.923.839.652,12.54,41.21,60.17,33.71
1577,2016-01-10,NA,NA,526.041.666.666.667,NA,NA,163.229.166.666.667,18.1,14.2,NA,229,160414,14.275.561.983.368,3.5,21.92,26.79,57.46
1578,2016-01-11,NA,NA,471.458.333.333.333,NA,NA,162.375,18.5,13.6,NA,2443,1193035,204.771.863.356.901,3.83,25.62,31.17,57.88
1579,2016-01-12,NA,NA,412.291.666.666.667,NA,NA,129.020.833.333.333,15.3,10.2,NA,1932,982487,196.643.823.277.051,3.68,26.05,31.18,52.45
1580,2016-01-13,NA,NA,57.375,NA,NA,10.575,13.9,6.5,NA,1726,897922,192.221.596.085.183,15.42,54.5,77.58,22.88
1581,2016-01-14,NA,NA,618.333.333.333.333,NA,NA,118.666.666.666.667,15.6,8,NA,1706,889134,191.872.091.270.832,24.5,56.12,93.29,20.12
1582,2016-01-15,NA,NA,628.541.666.666.667,NA,NA,103.895.833.333.333,11.9,7.9,NA,1649,849290,194.162.182.528.936,12.21,48.29,66.71,22.83
1583,2016-01-16,NA,NA,274.791.666.666.667,NA,NA,861.458.333.333.333,13,5.3,NA,342,213813,159.952.856.000.337,2.33,27.88,30.83,52.92
1584,2016-01-17,NA,NA,435.833.333.333.333,NA,NA,780.833.333.333.333,11.8,4,NA,173,114163,151.537.713.619.999,5.29,39.83,47.71,34.29
1585,2016-01-18,NA,NA,550.833.333.333.333,NA,NA,976.458.333.333.333,12.7,7.1,NA,2421,1125963,215.015.946.349.924,25.79,60.33,99.62,14.5
1586,2016-01-19,NA,NA,665.208.333.333.333,NA,NA,942.708.333.333.333,12.5,6.7,NA,1992,963379,206.772.204.916.238,12.88,48.33,67.71,26.96
1587,2016-01-20,NA,NA,722.083.333.333.333,NA,NA,970.625,14.5,5.9,NA,1802,902840,199.592.397.324,72.71,81.08,177.26,8
1588,2016-01-21,NA,NA,754.166.666.666.667,NA,NA,977.708.333.333.333,13.9,7,NA,1778,883976,201.136.682.443.867,39.46,61.79,121.58,17.25
1589,2016-01-22,NA,NA,803.541.666.666.667,NA,NA,10.625,15.2,6,NA,1646,817353,201.381.777.518.404,95.79,77.33,209.87,5.29
1590,2016-01-23,NA,NA,79,NA,NA,118.895.833.333.333,16.4,8.4,NA,405,264899,152.888.459.375.083,64.92,65.25,163.83,8.5
1591,2016-01-24,NA,NA,826.875,NA,NA,1.199.375,14.6,8,NA,182,125765,144.714.348.189.083,34.54,37.83,90.25,26.25
1592,2016-01-25,NA,NA,790.625,NA,NA,140.229.166.666.667,17.4,11.1,NA,2846,1269849,224.121.135.662.587,13.67,55.58,76.12,30.29
1593,2016-01-26,NA,NA,822.083.333.333.333,NA,NA,128.708.333.333.333,15.7,9.8,NA,2147,970642,221.193.807.809.677,30.14,62.55,108.27,11.64
1594,2016-01-27,NA,NA,782.708.333.333.333,NA,NA,124.604.166.666.667,18.3,8,NA,2048,1029352,198.960.122.484.825,21.92,52.5,85.58,20.71
1595,2016-01-28,NA,NA,759.166.666.666.667,NA,NA,1.291.875,17.7,9.6,NA,2017,988660,204.013.513.240.143,20.42,57.17,88.08,19.67
1596,2016-01-29,NA,NA,732.083.333.333.333,NA,NA,128.895.833.333.333,15.3,10.1,NA,1873,908175,206.237.784.567.952,35.62,52.71,107,17.62
1597,2016-01-30,NA,NA,682.083.333.333.333,NA,NA,1.250.625,17.1,9.1,NA,422,279728,15.086.083.624.092,31.62,41.17,89.17,24.21
1598,2016-01-31,NA,NA,655.416.666.666.667,NA,NA,123.604.166.666.667,17.6,8.4,NA,290,195898,148.036.222.932.342,21.38,37.04,69.29,22.96
1599,2016-02-01,NA,NA,703.958.333.333.333,NA,NA,144.395.833.333.333,20.3,10.8,NA,2738,1274586,214.814.849.684.525,27.83,42.08,84,18.5
